title,description,url,published_date,source,country,language
Girelli double sends Italy to Euro 2025 last four as Hegerberg misses spot-kick,"Italys heroine Cristiana Girelli hailed their magical and special achievement of reaching their first major womens tournament semi-final since 1997 after her 90th-minute header beat Norway and sparked memorable celebrations.The 35-year-old strikers dramatic strike, her second goal of the game, set up a semi-final with either England or Sweden, who meet in Zurich on Thursday, as Italy moved a step closer to what could be their first major silverware. Continue reading...",https://www.theguardian.com/football/2025/jul/16/norway-italy-womens-euro-2025-quarter-final-match-report,2025-07-16T21:07:20,The Guardian,UK,en
Pogacar crashes and protester disrupts finish on chaotic Tour de France stage 11,"Norways Jonas Abrahamsen wins in ToulousePogacar falls 6km from end but quickly back on bikeIn a chaotic climax to stage 11 of the Tour de France in Toulouse, Tadej Pogacar crashed at speed before remounting to finish, an anti-Israel protester ran on to the finish line, and the Norwegian Jonas Abrahamsen took his first Grand Tour stage win, for Uno-X.As Abrahamsen sprinted towards the finish with his final breakaway companion, Mauro Schmid, a male protester, wearing a white T-shirt bearing the slogan Israel out of the Tour, jumped the barriers and ran on to the road, before being rugby-tackled by a Tour official, Stephane Boury. Continue reading...",https://www.theguardian.com/sport/2025/jul/16/pogacar-crashes-and-protester-disrupts-sprint-finish-on-chaotic-stage-11-of-tour-de-france,2025-07-16T18:38:42,The Guardian,UK,en
Edwards left with food for thought as India edge England in first womens ODI,"1st ODI India, 262-6, beat England, 258-6, by four wicketsDeepti Sharma hits 62 not out as tourists complete chaseFifty-over cricket is Charlotte Edwardss Big Project. The day she was announced as the new England head coach, she declared that the national side had underperformed in the oneday format of late, and that she was making it her first priority before the World Cup in India in October.All eyes, then, on this threematch ODI series against India, which began on Wednesday at Southampton with a narrow four-wicket win by the visitors. Continue reading...",https://www.theguardian.com/sport/2025/jul/16/edwards-left-with-food-for-thought-as-india-edge-england-in-first-womens-odi,2025-07-16T20:04:38,The Guardian,UK,en
Parish blames Nottingham Forest for Crystal Palaces Europa League demotion,"Palace chair very hopeful of winning appeal to CasClubs fans vow to take protest to Uefa HQ in NyonSteve Parish has suggested that Nottingham Forest are to blame for Crystal Palaces demotion from the Europa League to the Conference League, and confirmed the FA Cup winners will appeal to the court of arbitration for sport over Uefas decision.European footballs governing body ruled last week that Palace had breached its multiclub ownership rules, with Forest expected to be promoted to the Europa League in their place. It was revealed last month that Forest had written to Uefa to raise concerns that Palace could be in breach of regulations that bar clubs with the same owner from competing in the same competition if an individual or ownership group is considered to have a decisive influence over more than one of those teams. Continue reading...",https://www.theguardian.com/football/2025/jul/16/crystal-palace-treatment-libs-dems-culture-secretary-lisa-nandy-fans-protest-uefa-headquarters,2025-07-16T19:44:49,The Guardian,UK,en
Norwegian Olympic medalist Audun Grønvold dies after lightning strike,"Athlete won bronze in ski cross at 2010 Vancouver Games49-year-old died of injuries after being taken to hospitalThe 2010 Olympic ski cross medalist Audun Grønvold has died after being struck by lightning, the Norwegian ski federation announced on Wednesday. He was 49.Grønvold won bronze at the 2010 Vancouver Games. Continue reading...",https://www.theguardian.com/sport/2025/jul/16/norwegian-olympic-medalist-audun-groenvold-dies-after-lightning-strike,2025-07-16T15:01:25,The Guardian,UK,en
Syrian president condemns Israels attacks on Damascus and vows to protect Druze community,"Ahmed al-Sharaa thanks American, Arab and Turkish mediators as efforts to restore order in city of Sweida continueSyrias interim president has condemned Israel for wide-scale targeting of civilian and government facilities after the Israeli military struck Damascus on Wednesday as it sought to intervene in clashes between the Syrian army and Druze fighters.Israels strikes would have pushed matters to a large-scale escalation, except for the effective intervention of American, Arab, and Turkish mediation, which saved the region from an unknown fate, Ahmed al-Sharaa said in his first televised statement since the attacks. Continue reading...",https://www.theguardian.com/world/2025/jul/17/syrian-president-condemns-israels-attacks-on-damascus-and-vows-to-protect-druze-community,2025-07-17T05:29:54,The Guardian,UK,en
Trump calls Epstein conspiracy a hoax and turns on Maga weaklings,"President faces Maga backlash over claims of hiding details of Epsteins crimes to protect rich elite  including TrumpUS politics live  latest news updatesDonald Trump has lashed out against his own supporters, calling them gullible weaklings for questioning the transparency of a secretive government inquiry into the late high-profile socialite and sex offender Jeffrey Epstein.The US president is struggling to contain a political crisis within his usually loyal Make America Great Again Maga base over suspicion that the administration is hiding details of Epsteins crimes to protect the rich elite Epstein associated with, which included Trump. Continue reading...",https://www.theguardian.com/us-news/2025/jul/16/donald-trump-dismisses-inquiry-into-jeffrey-epstein-as-boring,2025-07-17T01:41:47,The Guardian,UK,en
"Preparations to deliver Patriot missile systems to Ukraine under way, Natos top Europe commander says  Europe live","Alexus Grynkewich says Russia will remain a threat even if a peaceful solution to war in Ukraine can be foundPreparations are fully under way for delivery of Patriot missile systems to Ukraine, Natos most senior commander in Europe confirmed, as he warned that Russia is and will remain a threat to the alliance in Europe even if a peaceful solution to the war in Ukraine is found.Natos Supreme Allied Commande Europe, Gen Alexus Grynkewich, confirmed this morning that the guidance he has been given was to deliver the Patriots to Ukraine as quickly as possible, making good on US president Trumps announcement earlier this week.Im not going to reveal to the Russians or anyone else the exact numbers of weapons that were transferring or when those will happen, but what I will say is that preparations are under way. Were working very closely with the Germans on the Patriot transfer, and the guidance that Ive been given has been to move out as quickly as possible.Were going to move as quickly as we can on this.War persists on our doorstep in Ukraine.While we seek a peaceful resolution, even if that resolution comes, the Russian capabilities that are there will reconstitute and just by their very existence will be something that well have to think of from the military perspective, and understand how it threatens the Alliance and the freedoms that we hold dear. Those of you who listen to our great secretary general, Mark Rutte, have heard him say that the thing Chinas Xi is probably going to do before he decides to go across the Taiwan Strait is give his friend Putin a call and ask him to help. That, to me, means that both of these things could happen together, but were going to need every bit of kit and equipment and munitions that we can in order to meet that. Continue reading...",https://www.theguardian.com/world/live/2025/jul/17/ukraine-russia-war-patriot-nato-latest-europe-news-live-updates,2025-07-17T07:48:39,The Guardian,UK,en
Fire destroys main stage at Belgiums Tomorrowland festival on eve of opening,"Blaze came a day before thousands of electronic dance music fans were set to descend on the Belgian eventThe main stage of the Tomorrowland music festival near Antwerp was totally destroyed by fire on Wednesday, a day before thousands of electronic dance music lovers were due to arrive at the Belgian event.There were no injuries, organisers said, insisting they would still go ahead with the festival over the next two weekends. Continue reading...",https://www.theguardian.com/world/2025/jul/17/fire-destroys-main-stage-at-belgiums-tomorrowland-festival-on-eve-of-opening,2025-07-17T00:09:58,The Guardian,UK,en
"Childminder costs over school summer holidays as high as 1,800, research finds","Coram survey in Great Britain finds 4 rise in holiday childcare club costs and shortage of places, especially for children with SendWorking parents who depend on childminders to look after their children during the British school summer holidays face bills of as much as 1,800 for six weeks childcare, according to new research.A survey by the childrens charity Coram found families in inner London can expect to pay an average of 306 a week for a holiday childminder, compared with a British average of 234 a week. Continue reading...",https://www.theguardian.com/society/2025/jul/17/childminder-costs-uk-school-summer-holidays-research,2025-07-17T04:01:27,The Guardian,UK,en
"Tax on AI and crypto could fund climate action, says former Paris accords envoy","Laurence Tubiana urges governments to consider levies on energy-hungry technologyGovernments should consider taxing artificial intelligence and cryptocurrencies to generate funds to deal with the climate crisis, one of the architects of the Paris agreement has said.Laurence Tubiana, the chief executive of the European Climate Foundation and a former French diplomat, is co-lead of the Global Solidarity Levies Task Force, an international initiative to find new sources of funds for climate action by taxing highly polluting activities including aviation and fossil fuel extraction. Continue reading...",https://www.theguardian.com/environment/2025/jul/17/tax-ai-crypto-climate-action-paris-accords-envoy-energy-technology,2025-07-17T05:00:29,The Guardian,UK,en
Mining companies are pumping seawater into the driest place on Earth. But has the damage been done?,"In Chiles drought-stricken Atacama desert, Indigenous people say desalination plants cannot counter the impact of intensive lithium and copper mining on local water sourcesPhotographs by Luis BustamanteVast pipelines cross the endless dunes of northern Chile, pumping seawater up to an altitude of more than 3,000 metres in the Andes mountains to the Escondida mine, the worlds largest copper producer. The mines owners say sourcing water directly from the sea, instead of relying on local reservoirs, could help preserve regional water resources. Yet, this is not the perception of Sergio Cubillos, leader of the Indigenous community Lickanantay de Peine.Cubillos and his fellow activists believe that the mining industry is helping to degrade the regions meagre water resources, as Chile continues to be ravaged by a mega-drought that has plagued the country for 15 years. They also fear that the use of desalinated seawater cannot make up for the devastation of the northern Atacama regions sensitive water ecosystem and local livelihoods. Continue reading...",https://www.theguardian.com/global-development/2025/jul/17/green-transition-water-chile-atacama-desalination-plants-lithium-copper-mining,2025-07-17T05:00:31,The Guardian,UK,en
Reform-led Durham county council scraps climate emergency declaration,"Durham is thought to be first UK local authority to rescind its statement, in a move condemned as a very dark dayA Reform-led council is thought to have become the first in the UK to rescind its climate emergency declaration, a move condemned as a very dark day for the authority.Durham county council, which has had an overwhelming Reform majority since the May local elections, passed a motion to rescind a declaration made in 2019. More than 300 local authorities have declared a climate emergency. Continue reading...",https://www.theguardian.com/uk-news/2025/jul/16/reform-led-durham-county-council-scraps-climate-emergency-declaration,2025-07-16T15:36:22,The Guardian,UK,en
Kew Gardens tropical Palm House to shut for five years for net zero makeover,"Huge glasshouse, home to worlds oldest potted plant, to get 50m refit as part of emissions-cutting drive at gardens It has been the tropical jewel in one of the UKs most famous gardens for more than 175 years, and now the Palm House in the Royal Botanic Gardens, Kew is to get a green makeover.The attraction, which houses Kews tropical rainforest, will close for five years to allow engineers and botanists to transform it into the first net zero glasshouse in the world. Continue reading...",https://www.theguardian.com/science/2025/jul/16/kew-gardens-tropical-palm-house-close-net-zero-makeover,2025-07-16T08:27:42,The Guardian,UK,en
"Police race action plan for England and Wales could be sidelined, monitor says","Concern raised that end of central funding and of monitors oversight could lead to post-BLM plan being deprioritisedA police race action plan for England and Wales, which was partly a response to the Black Lives Matter movement, is at risk of being deprioritised when central funding finishes, a monitoring group has said.The Independent Scrutiny and Oversight Board ISOB fears that local forces have not been adequately prepared to take over responsibility for the plan when central police funding and oversight ends at the end of March next year. Continue reading...",https://www.theguardian.com/uk-news/2025/jul/17/police-race-action-plan-england-wales-monitor,2025-07-17T06:00:31,The Guardian,UK,en
MPs to tighten laws allowing foreign donations to influence UK elections,"Exclusive changes will end illegitimate funding via shell firms and subject donors to enhanced tests, backed by stronger finesMinisters are planning to close loopholes that could allow foreign money to influence UK elections, with a crackdown on illegitimate donations through shell companies and new tests on political donors.As part of a push to tighten up electoral law, the government will on Thursday announce a series of measures to ensure donations come from allowable UK sources. Continue reading...",https://www.theguardian.com/politics/2025/jul/17/mps-to-tighten-laws-allowing-foreign-donations-to-influence-uk-elections,2025-07-16T23:01:21,The Guardian,UK,en
"Labour backbench MPs push for tough, wholesale changes to gambling regulation","Large and growing group fear ministers may pull their punches when drafting new legislation to appease donorsThe embattled Labour leadership is facing a challenge from backbench MPs pushing for wholesale reform of gambling regulation, putting Keir Starmer on a potential collision course with some of the partys largest donors.The Guardian understands that a large and growing group of backbenchers are concerned that ministers may pull punches on further regulation of the UKs betting and gaming sector, which took a record 11.5bn from punters last year. Continue reading...",https://www.theguardian.com/society/2025/jul/17/labour-backbench-mps-push-for-tough-wholesale-changes-to-gambling-regulation,2025-07-17T06:01:30,The Guardian,UK,en
National Crime Agency officer jailed for stealing 4.4m worth of seized bitcoin,"Paul Chowles, 42, stole the proceeds of an online illegal drugs market and laundered the money on the dark webA National Crime Agency NCA officer has been jailed for stealing 4.4m worth of bitcoin seized during a joint operation with the US Federal Bureau of Investigation FBI, after the criminal he was investigating told the police it was missing.Paul Chowles thought he had got away with the crime for five years, prosecutors said, after laundering the money on the dark web and spending 613,000, mostly on day-to-day expenses. Continue reading...",https://www.theguardian.com/uk-news/2025/jul/16/national-agency-officer-jailed-for-stealing-44m-worth-of-seized-bitcoin,2025-07-16T19:16:55,The Guardian,UK,en
Restaurant in China criticised for putting baby lion cuddles on menu,"Diners jump at chance to snuggle with cubs but wildlife experts accuse firm of exploiting wild animals for selfiesA restaurant in northern China has been criticised by animal welfare groups for offering an unusual item on the menu lion cub cuddles.According to a screenshot of a menu circulating on social media, Wanhui  a restaurant in Taiyuan, the capital of Shanxi province  has a four-course set afternoon menu costing 1,192 yuan 166124 that includes playtime with the in-house animals. Continue reading...",https://www.theguardian.com/world/2025/jul/17/restaurant-china-baby-lion-cuddles-menu,2025-07-17T07:02:14,The Guardian,UK,en
"AI firms unprepared for dangers of building human-level systems, report warns","Future of Life Institute says companies pursuing artificial general intelligence lack credible plans to ensure safety Artificial intelligence companies are fundamentally unprepared for the consequences of creating systems with human-level intellectual performance, according to a leading AI safety group.The Future of Life Institute FLI said none of the firms on its AI safety index scored higher than a D for existential safety planning. Continue reading...",https://www.theguardian.com/technology/2025/jul/17/ai-firms-unprepared-for-dangers-of-building-human-level-systems-report-warns,2025-07-17T07:00:32,The Guardian,UK,en
Sudans children face growing threat of deadly infectious diseases as vaccination rates halve,"The country, beset by war, has the worlds lowest rates of vaccination, says the World Health Organization, as global immunisation drive also stallsChildren in Sudan, caught up in what aid organisations have called the worlds largest humanitarian crisis and threatened by rising levels of violence, are increasingly vulnerable to deadly infectious diseases as vaccinations in the country plummet.In 2022, more than 90 of young children in Sudan received their routine vaccinations. But that figure has nearly halved to 48, the lowest in the world, according to the World Health Organization. Continue reading...",https://www.theguardian.com/global-development/2025/jul/17/infectious-diseases-sudan-children-vaccination-rates-immunisation-routine-jabs-measles,2025-07-17T06:00:31,The Guardian,UK,en
At least 20 Palestinians killed in crush at food distribution site in southern Gaza,"Gaza Humanitarian Foundation guards used teargas or pepper spray on crowds, say health authorities and witnessesAt least 20 Palestinians have been killed in a crush at a food distribution site in southern Gaza run by the US-backed Gaza Humanitarian Foundation GHF. It happened after GHF guards used teargas or pepper spray on hungry crowds arriving at the centre, Palestinian health authorities and witnesses said.Nineteen people were crushed and one stabbed in a chaotic and dangerous surge on Wednesday morning, GHF said in a statement. It did not respond to questions about the use of pepper spray or teargas by its staff at the site near Khan Younis. Continue reading...",https://www.theguardian.com/world/2025/jul/16/palestinians-killed-food-distribution-site-gaza,2025-07-16T12:34:00,The Guardian,UK,en
Technicolour lakes and butterfly brains Wellcome photography prize 2025  in pictures,"From microscopic images inside a human kidney to self portraits of enduring epilepsy and endometriosis, this years selection is as moving as it is dazzling Continue reading...",https://www.theguardian.com/artanddesign/gallery/2025/jul/17/wellcome-photography-prize-2025-in-pictures-francis-crick-institute-london,2025-07-17T06:00:30,The Guardian,UK,en
Human Traffic review  one-crazy-night 90s clubbing comedy provides euphoric rush of nostalgia,"This loved-up ensemble piece is cheerfully apolitical, pro-drugs and pro-hedonism  and features a very funny film debut from Danny DyerA warm nostalgic glow surrounds this likably daft and zeitgeisty one-crazy-night clubbing adventure from 1999. Its a Cool Britannia time-capsule written and directed by Justin Kerrigan, starring John Simm, Shaun Parkes, Lorraine Pilkington, Nicola Reynolds and a cherubic young Danny Dyer making his movie debut. Dyers character ends up down the pub moodily swearing off drugs for ever  and if we wondered how that was going to turn out, we can flashforward to his performance this year in Nick Loves Marching Powder, in which he does much the same thing.Human Traffic revolves around a group of gurning mates a classic 90s ensemble of mononymous characters  Jip, Koop, Lulu, Nina and Moff  individually introduced in freeze-frame voiceover in that distinctive 90s Britmovie style, as popularised by Danny Boyles Trainspotting and Guy Ritchies Lock, Stock and Two Smoking Barrels. But those films were from Mars and this one is from Venus. Its a sweeter story of the loved-up. They struggle through terrible jobs in the week and prepare for a massive night out on a Friday involving landlines, smoking indoors, proto-Ali G characters, no smartphones, no social media and some cameos from Howard Marks, Carl Cox and Andrew Lincoln in those days an icon for his role in TVs This Life. Continue reading...",https://www.theguardian.com/film/2025/jul/17/human-traffic-review-john-simm-danny-dyer-clubbing-comedy,2025-07-17T06:00:32,The Guardian,UK,en
Untamed review  Eric Banas national park thriller is as beautiful as it is totally predictable,"The actor is like Bear Grylls with a badge in a macho Yosemite-set detective drama thats very easy on the eye. Its not the smartest, but the mountains are lovelyUntamed is a blunt force thriller, set in Yosemite national park in California, starring Eric Bana as a macho special agent who prefers silence to talking and horses to motorised vehicles. It is perfectly serviceable though oddly retro  not just because it scoffs at petrol engines, but because it feels as if it could have been made in the 1990s. Even a crucial smartphone plotline doesnt come into it until very close to the end, and although park rangers have become a political hot potato in the US, national politics emphatically do not exist here.That makes Untamed an undemanding watch, but dont expect much depth. Its as easy on the eye as it is straightforward. Bana is Kyle Turner, technically not a park ranger, even though hes dressed like one, but an ISB Special Agent, which gives him extra-special cop powers. Devotees of detective dramas will be shocked to learn that Turner is brusque, rude and has a taste for bourbon that doesnt have any impact on his professional capacity whatsoever. He is haunted by a family tragedy. His personal relationships are poor. He is, of course, excellent at what he does. Continue reading...",https://www.theguardian.com/tv-and-radio/2025/jul/17/untamed-review-eric-bana-national-park-thriller-netflix,2025-07-17T07:00:32,The Guardian,UK,en
TV tonight inside Donald Trumps relationship with Vladimir Putin,"Former US intelligence officials and White House insiders speak out in an explosive Dispatches investigation. Plus rude and ridiculous comedy Such Brave Girls concludes. Heres what to watch this evening9pm, Channel 4This film promises to be an explosive behind-the-scenes investigation into the biggest political story of the decade  and Dispatches always delivers on its word. Former US intelligence officials and White House insiders speak out about Donald Trumps relationship with Vladimir Putin to help answer the questions what is really underpinning it? And what will happen next? Hollie Richardson Continue reading...",https://www.theguardian.com/tv-and-radio/2025/jul/17/tv-tonight-inside-donald-trumps-relationship-with-vladimir-putin,2025-07-17T05:20:29,The Guardian,UK,en
Girls gone bad Lena Dunhams Too Much is just not good enough,"The creator of the seminal HBO hit has followed up with an underbaked Netflix background watch, a crushing disappointment for her ardent fanbaseThere is one TV show that has been enjoyed most often, and most reliably, among my cohort in New York Girls, the seminal HBO dramedy about Brooklyns downwardly mobile and highly self-important creative class of the 2010s. Though a cultural lightning rod when it aired from 2012 until 2017  its whiteness, convincing narcissism, frank sexuality and frequent nudity all catnip for the cresting blogosphere and cyclical moral panic  Girls has rightfully settled into its status as one of the best television series of the 21st century, a foundational text for millennials as well as a biting satire of solipsistic, Obama-era striving. Although viewers too young to remember it as anything other than canon now see the girls flailing  their freedom to wear terrible prints, listen to Vampire Weekend and be earnest  as something to be envied rather than derided, a core tenet of the millennial redemption arc.The show was always sharper than tendentious criticism acknowledged, a knowing send-up not to be taken too seriously, though it did seriously shape the TV that followed  the idea of an unlikable female protagonist was always ahistorical, but messy, compelling women on television proliferated in Hannah Horvaths wake, from the girls of Broad City to Insecures Issa, Phoebe Waller-Bridges Fleabag to Pamela Adlons Better Things. It is unfortunately still radical to see someone who looks like creator, writer and star Lena Dunham be naked on screen without judgment though television has explored sex much more successfully than movies in the years since, no show has fully succeeded Girls unvarnished vision of sex as something both banal and essential. No wonder so many people are rewatching it. Continue reading...",https://www.theguardian.com/culture/2025/jul/16/too-much-review-lena-dunham-netflix,2025-07-16T16:53:46,The Guardian,UK,en
Bookish review  Mark Gatisss cosy crime drama is a tasty nugget of absolute delight,"This beautifully paced, meticulously worked postwar detective series is hugely moreish. Its tales of bookseller-cum-semi-Sherlock are a TV joyYou may feel that your cosy crime dance card is full. Youve done all the Richard Osmans, polished off Ludwig and that new Timothy Spall one, Death Valley, not as bleak as it sounds, and of course theres Father Brown to fall back on when you are ill and Agatha Raisin when you need cheering up. Youre good.But  as with a delicious box of chocolates, which is to say any box of chocolates, theres always room for one more, isnt there? And here it is, your next flavoursome nugget of absolute delight  Bookish. This six-part detective drama was created by Mark Gatiss, written by Matthew Sweet and stars the former as Gabriel Book, a secondhand bookseller in postwar London. He carries a mysterious letter from Churchill as a result of his equally mysterious service in the war and this allows him to lend a hand with any passing police investigation that catches his eye. Think of him as a legitimised semi-Sherlock if you wish. Continue reading...",https://www.theguardian.com/tv-and-radio/2025/jul/16/bookish-review-mark-gatiss-cosy-crime-drama,2025-07-16T20:10:18,The Guardian,UK,en
Left turns How a terrible war injury led to the birth of one-handed piano music,"After losing his arm in the first world war, pianist Paul Wittgenstein commissioned extraordinary new works that he could perform with just his left hand. Im aiming to keep his incredible legacy alive at this years PromsI love talking to people about piano music written for the left hand. Its a corner of the repertoire thats often seen as a mysterious niche  yet it comprises a handful of hidden gems for solo piano and a few celebrated concertos too.With most people, the conversation quickly turns to Ravels legendary Piano Concerto for the Left Hand 1929-30. This masterwork, a favourite among pianists, has been performed by some of the worlds greatest keyboard titans and  as a pianist born without my right hand  holds a special place in my own output. But there are a great deal more pieces for the left hand out there. Continue reading...",https://www.theguardian.com/music/2025/jul/16/left-turns-how-a-terrible-war-injury-led-to-the-birth-of-one-handed-piano-music,2025-07-16T04:00:39,The Guardian,UK,en
The perfect accompaniment to life why is a 12th-century nun the hottest name in experimental music?,"A mystic who turned visions into beautiful chants, Hildegard von Bingen has inspired everyone from Grimes to David Lynch. Musicians including Julia Holter explain the hold she has on themAnd behold! In the 43rd year of my earthly course, as I was gazing with great fear and trembling attention at a heavenly vision, I saw a great splendour in which resounded a voice from Heaven saying to me, O fragile human, ashes of ashes, and filth of filth! Say and write what you see and hear.These are the words of 12th-century polymath Hildegard von Bingen or Hildegard of Bingen, recalling the divine intervention that set her on the path to becoming one of historys earliest and most influential composers. Continue reading...",https://www.theguardian.com/music/2025/jul/15/hildegard-von-bingen-julia-holter-laura-cannell,2025-07-15T10:00:32,The Guardian,UK,en
Oi! la la meet the new wave of French punks making noise,"The controversial, rabble-rousing strain of punk known as Oi! is once again giving voice to a nations working-class and disaffected youth. Luminaries of this new Cold Oi scene explain the musics eternal, anthemic appealWearing washed 501 jeans, buzzcuts, boots and braces, punks and skinheads are packed into a small and sweaty venue. Theyre pogoing to power chords and shouting along to the terrace-style chants coming from the stage.But this isnt Londons 100 Club in 1978, its a gig by French band Syndrome 81 in the suburbs of Paris in 2025. They sound like a surprising but appealing mash-up of Cockney Rejects and the Cult. And they are part of a new wave of French Oi! punk bands who are blending scrappy, working-class angst with a firm nod to the countrys synth-soaked coldwave past. Continue reading...",https://www.theguardian.com/music/2025/jul/15/oi-french-punk-rancoeur-oi-boys-syndrome-81,2025-07-15T06:00:49,The Guardian,UK,en
Is Peter Gabriel in my vocal range? I dont care. Im singing it at karaoke Xzibits honest playlist,"The rapper, actor and TV presenter wakes up to Run the Jewels and starts the party with Snoop Dogg, but which legendary hip hop anthem inspired him to become a musician?The first song I fell in love withFight the Power by Public Enemy from their Fear of a Black Planet album touched my soul. Hearing the vibrant production on that record is what really inspired me as a child to become a musician. I listened to it so much, I nearly wore it out. It was crazy.The first single I boughtRuff Rhyme Back Again by my friend King T on cassette tape from Tower Records in Albuquerque, New Mexico. It has the Ruff Mix remix on the B-side, and to this day he and I fight about which is best.The song I do at karaokeIn Your Eyes by Peter Gabriel. Is it in my vocal range? I dont give care if Im singing it right. Ill do my best. Continue reading...",https://www.theguardian.com/music/2025/jul/13/xzibit-honest-playlist-snoop-mary-j-blige-run-the-jewels,2025-07-13T08:00:34,The Guardian,UK,en
Brian Fagan obituary,"Author of popular archaeology books who helped to shape our understanding of ancient human historyScience is continuously revealing astonishing insights into ourselves and our world. Transmitting those advances to a wider public, while reminding specialists whom they really work for, is a rare craft. For the past half century, Brian Fagan, who has died aged 88, did that through his writing and speaking, shaping public understanding of ancient human history.Unlike Carl Sagan or David Attenborough, who brought cosmology and nature into millions of homes, Brian never fronted a television series. But his well-researched output was prodigious including revised editions, he wrote or edited the equivalent of two books for every year of his life. Continue reading...",https://www.theguardian.com/science/2025/jul/16/brian-fagan-obituary,2025-07-16T16:49:21,The Guardian,UK,en
Summer sizzlers six must-read books by Black authors,"From the mysterious return of a vanished mother to a London love affair gone awry, check out our guide to the freshest fiction to read by the pool Dont already get The Long Wave in your inbox? Sign up hereHello and welcome to The Long Wave. Amid an already bumper year of literary wins for Black authors, with the Sudanese writer Leila Aboulelas Pen Pinter prize among the most recent, there is no better time to beef up your summer reading list. In this weeks newsletter, Ill talk you through some of my favourite page-turners  from a romcom about old flames to stories about queer life in Nigeria and a debut coming-of-age novel about class, affluence and grief. Continue reading...",https://www.theguardian.com/news/2025/jul/15/summer-sizzlers-six-must-read-books-by-black-authors,2025-07-16T11:25:19,The Guardian,UK,en
Pan by Michael Clune review  a stunning debut of teen psychosis,"This wild ride of a novel is remarkable for the honesty of its treatment of both mental illness and adolescenceThe narrator of American nonfiction author Michael Clunes first novel is the 15-year-old Nicholas, who lives with his father in a housing development so cheap and deracinated it inspires existential terror. Its a place exposed to the raw death of the endless future, which at night in the midwest in winter is sometimes bare inches above the roofs. Just as frightening is Nicholass sense that anything can come in. One day in January, what comes into Nicholas is the god Pan  a possessing, deranging, life-threatening spirit. Or that, anyhow, is how Nicholas comes to interpret his increasingly disabling anxiety.Pan is remarkable for the honesty of its treatment of both mental illness and adolescence. It shows more successfully than any other book Ive read how these can be experienced as black magic  indeed, it allows that they might be black magic. Nicholas successfully prophesies trivial events the wind rising, someone saying the word diabetes and is haunted by a dead mouses squeak. Another boy finds a means of divination in a schlock fantasy novel. Even the pop anthem More Than a Feeling is a path to the uncanny its a song with a door in the middle of it  like the door on a UFO. Nicholas becomes convinced that he is perpetually at risk of leaving his body  specifically, that his lookingthinking could pour or leap out of his head  and his friends, also being 15 years old, are ready to believe it, too. They are easy prey for Ian, a college-age man who sets himself up as a small-time cult leader among these high-school kids. Ian particularly targets Nicholas, telling him that only they are capable of real thoughts the others in the group are Hollows who have Solid Mind, a deterministic mentality with no animating self. The sound of words from a Hollow mouth, says Ian, contains an abyss. Soon the group is staging rituals incorporating sex, drugs and animal sacrifice. Continue reading...",https://www.theguardian.com/books/2025/jul/16/pan-by-michael-clune-review-a-stunning-debut-of-teen-psychosis,2025-07-16T06:00:42,The Guardian,UK,en
CIA historian Tim Weiner Trump has put national security in the hands of crackpots and fools,"The longtime chronicler of the spy agency on his Legacy of Ashes follow-up and what keeps him up at nightIt may seem perverse to pity the Central Intelligence Agency. The powerful spy organizations history is rich with failures and abuses  from the Cuban missile crisis to the post-911 torture program to its role in the overthrow of a long string of democratically elected leaders. But among the many consequences of Donald Trumps open hostility toward Americas intelligence community is that no less a CIA critic than Tim Weiner now sounds like a defender.To understand why, Weiner  author of the unsparing history of the agency, the 2007 bestseller Legacy of Ashes  suggested a thought experiment in a recent interview imagine spending years as an intelligence officer, working diligently to subvert the Kremlin, only to watch the US stand with Russia, Iran and North Korea, as it did in February when it voted against a UN resolution condemning the invasion of Ukraine. In that moment, Weiner said You come to the realization, if you hadnt already My God, the president of the United States has gone over to the other side. He has joined the authoritarian axis. Continue reading...",https://www.theguardian.com/books/2025/jul/15/tim-weiner-cia-trump,2025-07-15T14:54:18,The Guardian,UK,en
Donkey Kong Bananza review - delirious destruction derby takes hammer to platforming conventions,"Nintendo Switch 2 NintendoGiven that its hero can smash through any barrier  which is delightful fun in itself  Nintendos new 3D platformer has a surreal freeform audacityA lot rests on Donkey Kong Bananza. As Nintendos first major single-player Switch 2 game, it will set the quality bar for the console in the way Breath of the Wild did when the original Switch was released. But as the latest game from the team responsible for the exceptional 3D Mario series, it is already begrudged by some Nintendo fans as a distraction what could possibly be so exciting about a tie-wearing gorilla to justify making Bananza ahead of another Super Mario Odyssey?Donkey Kong demolishes those concerns. He demolishes a lot in Bananza. It may resemble a Mario 64-style 3D platformer on the surface, with its themed worlds festooned with giant bananas to sniff out and collect, but DKs fists show total disregard for the playground as built. All terrain is destructible. Mash the buttons and his powerful arms thump tunnels through hills, pound pristine lawns into muddy craters and tear up wodges of stone to swing as sledgehammers for even speedier landscaping. He is less a platforming mascot than a potassium-powered level editor. Continue reading...",https://www.theguardian.com/games/2025/jul/16/donkey-kong-bananza-review-nintendo-switch-2,2025-07-16T12:00:09,The Guardian,UK,en
