title,description,url,published_date,source,country,language
Stokes and Archer Bowling dream team combine to show England what could be  Simon Burnton,"Six months ago these special scenes were a distant fantasy but display against India offered glimpse into futureEarlier this year Harry Kane spoke about how he somehow managed to be constantly criticised even as he approached the extraordinary landmark of 400 career goals. Its like when Ronaldo and Messi were throwing these crazy numbers out there and the next season theyd score 40 goals instead of 50 and it was like they were having a bad season, he said. People take it for granted and maybe a little bit with England as well  people just expect it so its not spoken about so much. Maybe people just get a little bit bored of what you do.For each of the past 11 seasons Kane has played at least 30 games and scored at least 20 goals, and perhaps this is how players are punished for consistency of performance and fitness. Because the opposite is also true when players appear only rarely, when they play at a level that is seldom seen, well, that simply demands to be relished. Nothing is more cherished than the ephemeral. Nobody wishes on a static star. Continue reading...",https://www.theguardian.com/sport/2025/jul/24/ben-stokes-jofra-archer-england-india-fourth-test,2025-07-24T18:57:28,The Guardian,UK,en
Tour de France Onley lays down a marker as Pogacar keeps grip on yellow,"Young Scot closes on podium as Pogacar extends leadAustralias Ben OConnor claims stage 18 victoryOscar Onley edged closer to a surprise podium finish in the 2025 Tour de France, as Tadej Pogacar moved further ahead of second-placed Jonas Vingegaard in the Tours toughest mountain stage to Col de la Loze.Urged on by the band of OnleyFans at the roadside, the 22-year-old from Kelso produced the ride of his young life in the Tours queen stage, won by Ben OConnor, to climb to within 22sec of a top-three placing. Continue reading...",https://www.theguardian.com/sport/2025/jul/24/tour-de-france-ben-oconnor-climbs-stage-18-victory-tadej-pogacar-keeps-grip-yellow-jersey-cycling,2025-07-24T17:25:27,The Guardian,UK,en
Alexander Isak open to leaving Newcastle with Liverpool his preferred destination,"Striker not in squad for pre-season friendlies in AsiaCristhian Mosquera signs for Arsenal from ValenciaAlexander Isak is open to a move away from Newcastle, with Liverpool his preferred destination. The Sweden striker has not travelled with his teammates on a pre-season tour to Asia and is looking into his options.Isak has long been interested in joining Liverpool but the possibility of it happening this summer is remote. The striker has a contract until 2028 and the Premier League champions would need to raise funds through sales to afford a player valued at about 120m. Continue reading...",https://www.theguardian.com/football/2025/jul/24/alexander-isak-not-part-of-newcastle-squad-for-pre-season-friendlies-in-asia,2025-07-24T16:35:46,The Guardian,UK,en
Formula E at crossroads with spark on track that still falls flat with the public,"An underwhelming series when it began has been transformed but the sustainable sport is still searching to break out of its bubble on the eve of 11th seasons finaleA racing series with purpose, Formula E heads into its season finale in London this weekend having to an extent already made its point. Mass adoption of electric vehicles, considered a somewhat fanciful future when it began in 2014, has been embraced as an integral part of dealing with the climate emergency. Still, Formula E is intent on continuing to build a championship that remains a sustainable and entertaining series. The task it faces is persuading the public to pay attention.Those opening years did nothing to help the cause. A decade ago the cars that trundled round Battersea Park in London did little to sell the future of electric racing. They were slow and unwieldy, and sounded rather like disgruntled hairdryers. Worst of all, with batteries unable to last an entire race, drivers had to change car at the midway point. Continue reading...",https://www.theguardian.com/sport/2025/jul/25/formula-e-crossroads-spark-on-track-that-still-falls-flat,2025-07-25T07:00:52,The Guardian,UK,en
"If not taking the knee, then what? Football needs to figure out how best to fight racism  Suzanne Wrack","Few noticed the Lionesses taking a stand when they didnt kneel. Tackling racism is much bigger than just football, but there are plenty of active steps fans and clubs can take Searching for ways to wield power when you ultimately have none is hard. The decision of the Lionesses to use their most powerful tool, their collective profile and voice, which is amplified during a major tournament, to support Jess Carter after her decision to speak out about the racist abuse she has received during the Womens Euro 2025 was a brave one.They should be applauded because in their statement and collective action there is an attempt to go beyond condemnation of racism to demanding real change and grappling with what that looks like and how you do it  all while trying to win a second major tournament trophy. Continue reading...",https://www.theguardian.com/football/2025/jul/25/if-not-taking-knee-football-needs-figure-out-how-to-fight-racism-lionesses-womens-euro-2025,2025-07-25T07:00:53,The Guardian,UK,en
Lionesses of 2025 echo Southgates 2024 England with bumpy ride to Spain final,"There are uncanny parallels in the journey of both teams but Sarina Wiegmans side know how to win a EurosA lauded coach under scrutiny, super-sub strikers, Who else? moments from world-class players, a Bayern Munich star labouring after injury, a statement performance against the Netherlands and some luck at penalties. Its England at the Euros, but is it 2024 or 2025?When Michelle Agyemang drove unerringly through the ball in the fifth minute of added time on Tuesday night, the mind flicked back to this time last year and Ollie Watkins burying a shot in similar fashion. His was a late winner against the Netherlands in Dortmund, Agyemangs a crucial equaliser against Italy in Geneva. But both were clutch finishes with seconds left on the clock from substitutes who had barely been on the field. Continue reading...",https://www.theguardian.com/football/2025/jul/24/sarina-wiegman-lionesses-of-2025-echo-gareth-southgates-2024-england-with-bumpy-ride-to-spain-final-womens-euro-2025,2025-07-24T17:20:06,The Guardian,UK,en
"Sarina Wiegman not for sale at any price, FA chief says of England coach","Euro 2025 final is fifth in a row at major tournamentsWe are committed to her and she is committed to usSarina Wiegman is not for sale at any price, the Football Associations chief executive, Mark Bullingham, has said, with praise flooding in for the England head coach as she prepares for her fifth major-tournament final in a row.The Dutchwoman, whose England side will try to defend their European title when they meet the world champions, Spain, in Basel on Sunday, is under contract until after the 2027 Womens World Cup. She won the 2017 Euros with her homeland and led the Netherlands to the 2019 World Cup final, before taking charge of the Lionesses. On Thursday, Bullingham said the FA would not entertain any approaches for her services. Continue reading...",https://www.theguardian.com/football/2025/jul/24/incredible-sarina-wiegman-priceless-england-womens-coach-euro-2025,2025-07-24T16:00:33,The Guardian,UK,en
WSL to establish regular Sunday noon slot next season for live games on Sky Sports,"Goal is to develop around the grounds narrativeTrial of alcohol in stands to include 14 WSL clubsSky Sports is intending to schedule the majority of its live Womens Super League matches at noon on Sundays in the new season, the Guardian understands, as the division seeks to establish a new regular slot.The fixtures for the 2025-26 WSL and WSL 2 campaigns will be released on Friday and, although the broadcast pickswill not be made until a later date, according to sources the previous, regular 6.45pm UK time slot on Sunday evenings will be ditched, after extensive feedback from fans and clubs, in favour of lunchtime games instead. Continue reading...",https://www.theguardian.com/football/2025/jul/25/wsl-to-establish-regular-sunday-noon-slot-next-season-for-live-games-on-sky-sports,2025-07-25T06:00:51,The Guardian,UK,en
Chess Aronian takes big top prize in Las Vegas as Niemann celebrates Carlsens downfall,"World No 1 Carlsen was third as Aronian took the 200,000 prize in the Las Vegas leg of the Freestyle Grand SlamLevon Aronian, at 42 the oldest in the tournament, scored what he described as one of the crown jewels of his career to win the 200,000 148,000 first prize at the Las Vegas leg of the Freestyle Grand Slam last weekend. Aronian did it in style, winning matches against the world No 1 Magnus Carlsen, the No 2 Hikaru Nakamura and the No 5 Arjun Erigaisi en route to victory.Carlsen had to settle for the third prize of 100,000, plus the further indignity of finishing behind his arch enemy Hans Niemann, whose game with the Norwegian at the 2022 Sinquefield Cup led to allegations of cheating and a 100m lawsuit, which was eventually settled out of court. Continue reading...",https://www.theguardian.com/sport/2025/jul/25/chess-levon-aronian-takes-big-top-prize-las-vegas-freestyle-grand-slam-hans-niemann-magnus-carlsen,2025-07-25T07:00:53,The Guardian,UK,en
Mason Linos last-gasp drop goal stuns Leeds and boosts Wakefields playoff hopes,"Wakefield Trinity 15-14 Leeds RhinosWinning point comes after Brodie Croft misses his effortTwo years is a long time in professional sport but even by the wild standards of Super League, the turnaround at Wakefield Trinity these days is nothing short of sensational.As Mason Lino kicked the winning drop goal here to move Trinity back into the playoff places, it was worth taking a step back and pondering that as recently as 2023, this place was in a grave state. This stadium, which was packed to the rafters here, was a building site and on the field Wakefield were sleepwalking towards relegation. Continue reading...",https://www.theguardian.com/sport/2025/jul/24/wakefield-trinity-leeds-rhinos-super-league-rugby-league-match-report,2025-07-24T21:06:35,The Guardian,UK,en
Emily Scarratt to break England record at fifth Rugby World Cup for 2025 host nation,"Zoe Aldcroft leads John Mitchells 32-player squadScarratt will equal Kiwi Anna Richards World Cup tallyEmily Scarratt is in line to become the first England player to compete at five Rugby World Cups after being named in John Mitchells 32-player squad for next months tournament while scrum-half Natasha Mo Hunt has been selected after missing out under the previous coaching regime.Hunt was a headline omission for Englands last Rugby World Cup tilt in New Zealand in 2022 but under Mitchell, who was appointed after they fell short in the Auckland showpiece final, the Gloucester-Hartpury No 9 has been a key feature of the starting XV. Continue reading...",https://www.theguardian.com/sport/2025/jul/24/emily-scarratt-zoe-aldcroft-john-mitchell-england-squad-women-rugby-world-cup,2025-07-24T09:33:49,The Guardian,UK,en
Australia and UK to sign 50-year defence treaty despite US wavering on Aukus submarine deal,"While details of the treaty are yet to be announced, its expected to cover cooperation in shipbuilding and other areasFollow our Australia news live blog for latest updatesGet our breaking news email, free app or daily news podcastAustralia and the UK will sign a 50-year treaty to cement the Aukus submarine pact, even as the major partner in the Aukus agreement, the US, wavers on the deal.The new treaty will be announced by the foreign affairs minister, Penny Wong, and the defence minister, Richard Marles  alongside the British foreign and defence secretaries, David Lammy and John Healey  after the annual Aukmin talks in Sydney on Friday. Continue reading...",https://www.theguardian.com/world/2025/jul/25/australia-uk-50-year-defence-treaty-aukus,2025-07-25T06:41:37,The Guardian,UK,en
"Closing classroom windows does not cut air pollution, study finds","Tests conducted at 500 sites show particle pollution exceeded health guidelines on 6 of school daysKeeping the classroom window closed is not the answer to reduce the amount of pollution coming into schools, a recent study has found.A project called SAMHE Schools Air quality Monitoring for Health and Education operated air pollution monitors in nearly 500 classrooms for an academic year and found that days with high outdoor pollution led to higher pollution inside the classrooms. Continue reading...",https://www.theguardian.com/environment/2025/jul/25/closing-classroom-windows-does-not-cut-air-pollution-uk-study-finds,2025-07-25T05:00:49,The Guardian,UK,en
Keir Starmer to push Donald Trump on steel tariffs British retail sales rise in June  business live,"Live, rolling coverage of business, economics and financial marketsStrong figures from NatWest this morning as it reports its first quarter as a fully privatised bank.The lender has announced a 750m share buyback and raised its guidance for the year. Pre-tax profits of 1.8bn in its second quarter beat expectations, and the bank has told investors that it now expects income for the year to land above 16bn, compared with previous guidance of between 15.2bn and 15.bn.Its strategy of simplification, cost reduction, and technology integration  combined with sensible bolt-on acquisitions  is driving income growth and greater profitability. The addition of Sainsburys Bank, in particular, provides a real platform for further growth in UK retail banking.Now fully in private ownership, NatWest has a freer hand to make its next big strategic move and, in the interim, shareholders are being well rewarded for their patience with a sizeable dividend increase and share buyback programme.Since 31 December 2024, the near-term economic growth outlook has weakened. This was mainly due to the weaker economic performance in the second half of 2024 and the drag from international trade policy related uncertainty. Inflation has risen, with underlying price pressure remaining firm, particularly on services inflation.As a result, inflation is assumed to remain a little higher than 3 through most of 2025, taking longer to fall back to the target level of 2. The labour market has continued to cool. The unemployment rate peak is now assumed to be modestly higher than at 31 December 2024, but it is still expected to remain low. The Bank of England is expected to continue cutting interest rates in a gradual and careful manner with an assumed terminal rate in the base case of 3.5. The housing market continues to show signs of resilience, with prices still expected to grow modestly. Continue reading...",https://www.theguardian.com/business/live/2025/jul/25/keir-starmer-donald-trump-steel-tariffs-retail-sales-economy-trade-news-business-live-latest-updates,2025-07-25T07:03:49,The Guardian,UK,en
Trump tussles with Jerome Powell on rare visit to Federal Reserve,"Fed chair pushes back on Trump criticism of renovation costs as president presses central bank to cut interest ratesDonald Trump sparred with the Federal Reserve chair, Jerome Powell, on Thursday during a rare presidential visit to the central banks headquarters.Trump was continuing his campaign to pressure the Fed to cut interest rates and was visiting its Washington headquarters to view costly renovations he has suggested are tantamount to fraud. Continue reading...",https://www.theguardian.com/business/2025/jul/24/trump-jerome-powell-federal-reserve,2025-07-24T21:45:27,The Guardian,UK,en
Spinal Tap II The End Continues  first trailer released,"The highly anticipated sequel to 1984s seminal comedy sees the band reunite for a farewell show with appearances from Elton John, Questlove and Paul McCartneyThe first trailer for the long-awaited sequel to This Is Spinal Tap has been released, showcasing the venerable rockers supposed last hurrah in a film called Spinal Tap II The End Continues.Spinal Tap II reunites Nigel Tufnel, David St Hubbins and Derek Smalls played by Christopher Guest, Michael McKean and Harry Shearer as they get together for a final concert, more than 40 years after the 1984 mockumentary that made their name. In between, Spinal Tap released the album Break Like the Wind in 1992, appeared on The Simpsons, played the Live Earth charity concert in 2007 and Glastonbury in 2009. Continue reading...",https://www.theguardian.com/film/2025/jul/25/spinal-tap-ii-2-the-end-continues-trailer-released,2025-07-24T23:12:11,The Guardian,UK,en
We were heard the Pacific students who took their climate fight to the ICJ  and won,"In a packed court thousands of kilometres from home, Cynthia Houniuhi saw years of work come to fruition with the landmark ICJ opinion on climate harmIm so nervous about today  its going to be OK. Lets pray.Those were the quiet but powerful words of Cynthia Houniuhi on Wednesday morning, just before the international court of justice ICJ handed down its historic advisory opinion on climate change at the Peace palace in The Hague. Continue reading...",https://www.theguardian.com/world/2025/jul/25/pacific-students-who-won-climate-case-icj-international-court-of-justice-hague,2025-07-25T02:09:37,The Guardian,UK,en
"Air pollution raises risk of dementia, say Cambridge scientists","Most comprehensive study of its kind highlights dangers of vehicle emissions and woodburning stovesExposure to certain forms of air pollution is linked to an increased risk of developing dementia, according to the most comprehensive study of its kind.The illness is estimated to affect about 57 million people worldwide, with the number expected to increase to at least 150m cases by 2050. Continue reading...",https://www.theguardian.com/environment/2025/jul/24/air-pollution-raises-risk-of-dementia-say-cambridge-scientists,2025-07-24T22:30:41,The Guardian,UK,en
Trumps war on windmills started in Scotland. Now hes taking it global,"Presidents opposition to offshore wind more than a decade ago now threatens a huge industry in the US and beyondDonald Trumps bitter dislike of renewable energy first erupted publicly 14 years ago in a seemingly trivial spat over wind turbines visible from his Scottish golf course. As Trump returns to Scotland this week, though, he is using the US presidency to squash clean power, with major ramifications for the climate crisis and Americas place in the world.Trump will visit his Turnberry and Aberdeenshire golf courses during the Scottish trip, the latter venue being the stage of a lengthy battle by the president to halt 11 nearby offshore wind turbines. From 2011, Trump, then a reality TV star and property mogul, argued the ugly turbines visible from the Menie golf course were monstrosities that would help sink Scotlands tourism industry. Continue reading...",https://www.theguardian.com/us-news/2025/jul/24/trump-clean-energy-war-global,2025-07-24T09:00:04,The Guardian,UK,en
Worlds smallest snake rediscovered in Barbados 20 years after last sighting,"Conservationists feared 10cm threadsnake as thin as a strand of spaghetti had become extinctThe worlds smallest snake has been rediscovered in Barbados, 20 years after its last sighting.The Barbados threadsnake, which had been feared extinct, was rediscovered under a rock in the centre of the island during an ecological survey in March by the environment ministry and the conservation organisation Rewild. Continue reading...",https://www.theguardian.com/environment/2025/jul/24/worlds-smallest-snake-rediscovered-in-barbados-20-years-after-last-sighting,2025-07-24T12:40:48,The Guardian,UK,en
Yvette Cooper condemns Nigel Farages criticisms of police,Home secretary says Reform UK should back officers response to Epping asylum hotel unrestYvette Cooper has condemned Reform UK for criticising the policing of protests outside a hotel for asylum seekers.The home secretary said officers deserved public support instead because they kept the country safe. Continue reading...,https://www.theguardian.com/uk-news/2025/jul/24/yvette-cooper-condemns-nigel-farages-attacks-on-police,2025-07-24T20:29:06,The Guardian,UK,en
UK firms cutting staff at fastest pace since February as economy struggles,"Headcounts being reduced in response to higher taxes and uncertainty over US tariff threats, PMI survey showsBusiness live  latest updatesUK businesses are cutting jobs at the fastest pace since February in response to higher taxes and global uncertainty caused by Donald Trumps tariff threats, according to a closely watched survey of the private sector.The flash SP Global purchasing managers index PMI for July showed a decline in fresh orders, hitting jobs and dragging down growth. Continue reading...",https://www.theguardian.com/business/2025/jul/24/uk-firms-cutting-staff-at-fastest-pace-since-february-taxes-us-tariffs-pmiu-survey,2025-07-24T13:18:42,The Guardian,UK,en
Jeremy Corbyn and Zarah Sultana agree to launch leftwing party,"Former Labour MPs condemn rigged system and promise a mass redistribution of wealth and powerUK politics live  latest updatesJeremy Corbyn and Zarah Sultana have reached agreement over the launch of a new leftwing party after weeks of discussions, sending out a joint statement encouraging would-be supporters to register their interest.The new movement has yet to be named but has an interim website under the moniker of Your party. In a statement on X, the two former Labour MPs appealed described it as a new kind of political party, one that belongs to you. Continue reading...",https://www.theguardian.com/politics/2025/jul/24/jeremy-corbyn-and-zarah-sultana-agree-to-launch-leftwing-party,2025-07-24T12:27:52,The Guardian,UK,en
How violent protests in Epping are being fuelled by disinformation,"Claims Essex police force bussed in antiracism activists have been denied but have spread on social media and rightwing news channelsEnjoying beers in the afternoon sunshine on Epping High Street, the three local men were adamant about recent events in the town.Not only had Essex police used their own vans to bus in antiracism counter-demonstrators last week to Epping, said one of the men, but masked undercover police officers had been among the lefties. Continue reading...",https://www.theguardian.com/uk-news/2025/jul/24/analysis-violence-epping-protests-disinformation,2025-07-24T19:06:55,The Guardian,UK,en
US regulators approve 8.4bn Paramount-Skydance merger,"FCC approval of deal comes after Paramount paid 16m to settle Trump lawsuit over 60 Minutes interviewThe Federal Communications Commission approved the merger between Paramount Global and Skydance Media on Thursday, clearing the way for an 8.4bn sale of some of the most prominent names in entertainment, including the CBS broadcast television network, Paramount Pictures and the Nickelodeon cable channel.The FCC agreed to transfer broadcast licenses for 28 owned-and-operated CBS television stations to the new owners after Paramount paid 16m to settle a lawsuit filed by Donald Trump over a 60 Minutes interview with former vice-president Kamala Harris that aired in October. Continue reading...",https://www.theguardian.com/us-news/2025/jul/24/paramount-skydance-merger-fcc,2025-07-24T23:14:29,The Guardian,UK,en
Five Canadian hockey players found not guilty in blockbuster sexual assault trial,"Five members of Canadas 2018 world junior team were acquitted after a judge ruled the complainants evidence was not credible in a case that sparked national debateFive former members of Canadas 2018 world junior ice hockey team were found not guilty on Thursday of sexually assaulting a woman in a hotel room that year, a judge declared, in a dramatic conclusion to a trial that ignited debate over the nature of consent and the cultural status of hockey players in a country where the sport is often seen as a pillar of national identity.Justice Maria Carroccia told a packed Ontario courtroom that the Crown had not proved the charges beyond a reasonable doubt, ruling that the complainant was neither credible nor reliable. All five men  Michael McLeod, Alex Formenton, Dillon Dubé, Carter Hart and Cal Foote  were found not guilty on all offences. As the judge read out each decision, the men shifted in their chairs, some rubbing their temples. Continue reading...",https://www.theguardian.com/sport/2025/jul/24/canadian-hockey-players-sexual-assault-case-dismissed,2025-07-24T15:18:21,The Guardian,UK,en
"Jay Slater had taken drugs and alcohol and was 14-hour walk from resort, inquest told","Friend says the Lancashire teenager called him before his death in Tenerife and did not seem fearful or under duressThe British teenager Jay Slater had taken drugs and alcohol and was a 14-hour walk away from his accommodation before his disappearance sparked a four-week search in Tenerife, an inquest into his death heard.The 19-year-old had taken ecstasy pills, cocaine and possibly ketamine, along with alcohol, before he went to an Airbnb with two strangers, one of his friends told a court on Thursday. Bradley Geoghegan, who had gone on holiday with Slater, said Slater had video-called him after he left the apartment on the morning of 17 June last year. Continue reading...",https://www.theguardian.com/uk-news/2025/jul/24/inquest-jay-slater-tenerife-death-preston-coroner-court,2025-07-24T14:53:30,The Guardian,UK,en
Tens of thousands knocked offline after software failure at Musks Starlink,"SpaceXs powerful internet system suffers rare disruption in one of its biggest international outagesSpaceXs Starlink suffered one of its biggest international outages on Thursday when an internal software failure knocked tens of thousands of users offline, a rare disruption for Elon Musks powerful satellite internet system.Users in the US and Europe began experiencing the outage at around 3pm EDT 1900 GMT, according to Downdetector, a crowdsourced outage tracker that said as many as 61,000 user reports to the site had been made. Continue reading...",https://www.theguardian.com/technology/2025/jul/24/starlink-internet-down-musk,2025-07-25T00:17:19,The Guardian,UK,en
"Andy Goldsworthy Fifty Years review  a wild walk between life, death and sheep-shearing","National Galleries of Scotland, Royal Scottish Academy, EdinburghUsing barbed wire, graveyard pebbles and prickly thorns, this retrospective plunges viewers into the raw sadness and beauty of rural lifeRural life hits you in the face like the stink of cow dung as soon as you step into the Royal Scottish Academy. Andy Goldsworthy has laid a sheepskin rug up the classical gallerys grand staircase  very luxurious, except its made from the scraps thrown away after shearing, stained blue or red with farmers marks, all painstakingly stitched together with thorns.This is the Clarksons Farm of art retrospectives, plunging todays urbanites into the raw sadness and beauty, the violence and slow natural cycles of the British countryside. Goldsworthy may love nature but he doesnt sentimentalise it. At the top of the stairs theres a screen and through its gaps you glimpse the galleries beyond. It feels mystical and calming, until you realise its made of rusty barbed wire strung between two of the buildings columns that serve as tightly-wound wire rollers. It made me think of Magnus Mills darkly hilarious rural novel about hapless fencers, The Restraint of Beasts. Continue reading...",https://www.theguardian.com/artanddesign/2025/jul/24/andy-goldsworthy-fifty-years-review-a-wild-walk-between-life-death-and-sheep-shearing,2025-07-24T15:45:07,The Guardian,UK,en
This is not AI why oiled-up abs are the least radical thing about Sacha Baron Cohens reinvention,"With a nod to Ozempic and his PT, the Borat actor is giving us a masterclass in self-deprecation and candour to accompany his extreme glow-upIt is a rite of passage for almost every comic actor working today. You spend years  sometimes even decades  curating a reputation as a happy go lucky, physically anonymous everyman. Then Marvel comes knocking, and you realise that you might have to share a scene with Chris Hemsworth, and next to him youre going to look like a weedy twig-worm hybrid. The next thing you know, youre all over the internet, greased up and flexing. Which is a very long way of saying Borats got abs now.Sacha Baron Cohen is this months Mens Fitness magazine cover model. His pecs are popping. His biceps are bulging. His forearms look like a sack of live snakes. His pants are, conservatively, two and half inches lower than they really should be. His entire torso looks like its been rolled around in margarine. He is, to use his own words, hard launching my mid-life crisis. Continue reading...",https://www.theguardian.com/film/2025/jul/24/sacha-baron-cohen-reinvention-ironheart-mephisto-marvel,2025-07-24T13:48:19,The Guardian,UK,en
Chief of War to Hurricane Katrina the seven best shows to stream this week,"Jason Momoa takes the lead role in this epic, violent dramatised story of Hawaiian history. Plus, a gripping five-part documentary series to mark 20 years since the horrific Gulf of Mexico stormAn epic history lesson, courtesy of the mountainous Jason Momoa. When we first meet Kaiana Momoa he is something of a loner, capturing a shark with his bare hands and some rope. But he is coaxed back into armed service by the prophecy of an invasion that will lead to the unification of Hawaii. The drama is based on true events and great care has evidently been taken to present an authentic version of this undertold story. It is steeped in Polynesian cultural practices but it is also full of universal, action-adventure staples  namely, political machinations that periodically dissolve into prolonged outbreaks of expertly choreographed, frequently blood-curdling violence. Phil HarrisonApple TV, from Friday 1 August Continue reading...",https://www.theguardian.com/tv-and-radio/2025/jul/25/chief-of-war-to-hurricane-katrina-the-seven-best-shows-to-stream-this-week,2025-07-25T06:00:50,The Guardian,UK,en
TV tonight Riley Keough and Lily Gladstone lead a true-crime drama,"The pair try to get into the minds of a young gang in Under the Bridge. Plus the surprisingly captivating The Secret Life of Trees. Heres what to watch this evening9pm, ITV1Despite boasting Riley Keough and Lily Gladstone as its lead stars, this Canadian true-crime drama flew under the radar when it launched on Apple TV last year  but its well worth catching up with. Set in 1997, it follows the case of 14-year-old Reena Virk, who was beaten up and drowned by a gang of teenagers after a party. Gladstone plays a police officer on the case, and Keough a writer following it  both trying to get inside the minds of these teens. Hollie Richardson Continue reading...",https://www.theguardian.com/tv-and-radio/2025/jul/25/tv-tonight-riley-keough-lily-gladstone,2025-07-25T05:20:49,The Guardian,UK,en
The Bad Guys 2 review  gang of cuddly animal criminals get pulled back in for one last heist,"Snappier, funnier and more relaxed than the first film, this caper sees the crew dragged back to villainy by a MacGuffinite plotHeres one of the few animated kids sequels you can approach without strapping into a hazmat suit for protection. DreamWorkss franchise hits its stride with this minor upgrade  a snappier, funnier and more relaxed movie than the original. It begins like a Bond or Bourne with a death-defying car chase around Cairo after the gang of criminal predators pull off yet another a splashy heist. Behind the wheel of the getaway car is ringleader Mr Wolf voiced by Sam Rockwell, and doing such a decent Clooney impersonation that George should shake him down for royalties.Actually, the chase is a flashback to five years ago. Right now, in the present, Mr Wolf, Mr Snake, Mr Shark and the gang have gone straight. But their fresh start as good guys is scuppered by a snow leopard and a frame-up for a series of daring heists involving a precious metal called MacGuffinite a silly gag for film-buff adults. The best character from the first movie, super-villainous guinea pig Professor Marmalade voiced by Richard Ayoade is also back. Locked up in a maximum security prison, hes prison fit and covered with tattoos, his newfound physical menace let down only slightly by a nasally whine. Continue reading...",https://www.theguardian.com/film/2025/jul/25/the-bad-guys-2-review-gang-of-cuddly-animal-criminals-get-pulled-back-in-for-one-last-heist,2025-07-24T23:01:42,The Guardian,UK,en
One Day in Southport review  a sombre portrait of how a tragedy was hijacked,"You could spend a lifetime trying to unpack last summers unrest following the murder of three young girls. This documentary chooses to be more of a mood pieceMost of the six to 10-year-old girls gathered in the Hart Space dance studio in Southport, Merseyside, on 29 July last year for a Taylor Swift-themed workshop were making friendship bracelets Its a very Swiftie thing to do, says the older sister of one, who was watching them, when 17-year-old Axel Rudakubana burst in with a knife. His attack left two children dead at the scene and another died the next day from her injuries. Six other children, including the sister who was watching, and two adults were injured and taken to hospital.One Day in Southport focuses largely on what happened afterwards interspersed with the memories of the injured older girl and her family, because what happened next was the result of so many social, cultural and political issues that you could spend a lifetime unpacking them. This documentary does the best it can in an hour. It interviews people from different sides of the various debates, and shows social media posts and footage from the riots that sprang up around the country and caught the police and the establishment unawares. The prime minister was left floundering and unable to address the mixture of feelings and motivations behind them quickly or directly enough. Continue reading...",https://www.theguardian.com/tv-and-radio/2025/jul/24/one-day-in-southport-review-uk-riots-channel-4,2025-07-24T21:05:39,The Guardian,UK,en
"Judas Priest review  thrash, hellfire, dazzling guitar  Ozzy would have loved it","Open Air theatre, ScarboroughStill making stellar new music in their sixth decade, the Brummie band pay tribute to the late Black Sabbath frontman as they cement their place among the heavy metal godsThe day before this gig was the saddest in heavy metal history. With the death of Ozzy Osbourne, the genre lost its irrepressible everyman Prince of Darkness, and all the warmth, charm and folly that made him relatable to so many. But with this 35th anniversary tour for their Painkiller album, Judas Priest provide some therapy.For years, the band have used Black Sabbaths War Pigs as a walk-on song and the moment the tape kicks in, an impassioned and cathartic mass singalong sweeps across the amphitheatre. Any sense that this might be a sombre do is squashed in seconds. Hello, metal maniacs! says singer Rob Halford, wearing a bedazzled leather trenchcoat and aviator sunglasses. Continue reading...",https://www.theguardian.com/music/2025/jul/24/judas-priest-review-open-air-theatre-scarborough,2025-07-24T13:37:32,The Guardian,UK,en
The god of small things celebrating Arvo Pärt at 90,"The Estonian composers music of simplicity, spirituality  and silence  is universally appealing and enduringly rewarding. We pay tribute ahead of his milestone birthdayIn many ways Arvo Pärt and John Williamss music couldnt be further apart. One celebrates simplicity, purity, and draws much of its inspiration from sacred texts the other captures strong emotions in sweeping orchestral scores. And yet the two men are todays most performed contemporary composers. Bachtracks annual survey of classical music performed across the world placed Pärt second John Williams is in the top spot in 2023 and 2024. In 2022, Pärt was first, Williams second. This year, Pärt might return to No 1 as concert halls and festivals worldwide celebrate his 90th birthday, on 11 September.Unlike many of his contemporaries, Pärt has found a way to speak across boundaries of culture, creed and generation. In the world of contemporary classical music, where complexity and empty virtuosity often dominate, Pärt stands apart. His music eschews spectacle in favour of silence, simplicity and spiritual depth. Pärt has outlasted political regimes, artistic fashions and shifting trends in composition, yet his work remains strikingly relevant. In a cultural moment saturated with information and spectacle, Pärt offers something almost universally appealing. As the commentator Alex Ross observed in a 2002 New Yorker article, Pärt has put his finger on something almost impossible to put into words, something to do with the power of music to obliterate the rigidities of space and time and silence the noise of self, binding the mind to an eternal present. Continue reading...",https://www.theguardian.com/music/2025/jul/24/the-god-of-small-things-celebrating-arvo-part-at-90,2025-07-24T13:58:25,The Guardian,UK,en
